row_id,ori_left,ori_right,coherence_left,coherence_right,correct_response,condition
0,90,270,0.9,0.2,left,1
1,90,270,0.5,0.4,left,1
2,270,270,0.9,0.2,no_target,1
3,270,90,0.9,0.2,right,1
4,90,270,0.4,0.5,left,1
5,270,270,0.9,0.2,no_target,1
6,270,90,0.4,0.5,right,1
7,270,90,0.5,0.5,right,1
